transaction_id,customer_id,fecha,tipo,monto,moneda,canal
T-102352,C-721,04-25-2024,retiro,2319.05,usd,WEB
T-100858,C-1438,11/08/2024,deposito,1505.03,Dolar,app
T-102354,C-1350,2025-12-12 22:16:20,dep,3688.9,mxn,cajero
T-102355,C-1483,11/02/2024,INGRESO,"105077,68",EUR,sucursal
T-102356,C-36,09/01/2025,RETIRO,758.49,Euro,web
T-102357,C-569,19/09/2025,retiro,872.99,MXN,cajero
T-102358,C-679,08-12-2025 23:52,RETIRO,619.43,eur,app
T-102359,C-342,2025-08-26 20:42:12,INGRESO,3519.03,Dolar,app
T-102360,C-741,09-02-2024 01:36,RETIRO,354.26,Euro,app
T-102361,C-444,05-25-2025,deposito,1255.24,Dólar,app
T-102362,C-611,2024-06-19 10:32:37,DEPOSITO,1725.96,Pesos,sucursal
T-102363,C-1133,04-03-2024,wd,4620.99,eur,App
T-102364,C-510,12-04-2024,dep,"2028,11",EUR,web
T-102365,C-748,2025-09-30 09:42:32,DEPOSITO,2397.3,Dolar,WEB
T-102366,C-1322,03/02/2025,DEPOSITO,837.46,EUR,App
T-102367,C-54,21/09/2024,ret,1185.5,Dolar,WEB
T-102368,C-1208,20-07-2024 02:05,INGRESO,4463.95,Euro,app
T-102369,C-106,2024-09-29 06:22:47,deposito,"101,8",Peso,sucursal
T-102370,C-1274,27-08-2025 08:49,retiro,2485.49,USD,App
T-102371,C-223,10-11-2024 23:51,retiro,"4390,91",eur,WEB
T-102372,C-842,23-06-2025 12:13,DEPOSITO,1292.39,Euro,app
T-102373,C-943,12/10/2025,DEPOSITO,"2378,07",mxn,app
T-102374,C-11,2024-03-01 12:40:44,RETIRO,1571.02,eur,app
T-102375,C-295,2024-02-09 17:28:28,wd,"1341,56",usd,app
T-102376,C-655,2025-07-14 02:32:10,deposito,49556.2,USD,sucursal
T-102377,C-902,18/03/2025,dep,3832.28,Pesos,WEB
T-102378,C-881,2024-02-07 22:16:37,ret,41039.09,MXN,sucursal
T-102379,C-807,06-19-2025,ret,3026.5,usd,sucursal
T-102380,C-86,15-11-2024 10:09,DEPOSITO,1862.64,Pesos,App
T-102381,C-30,23/11/2024,retiro,1443.21,EUR,sucursal
T-102382,C-481,05-28-2024,DEPOSITO,2885.66,EUR,cajero
T-102383,C-1085,05/11/2025,RETIRO,2479.92,Dólar,cajero
T-102384,C-718,2024-03-10 04:16:41,ret,3662.0,Euro,web
T-102385,C-1285,2024-04-21 07:22:39,deposito,4999.26,EUR,WEB
T-102386,C-1016,24-07-2025 09:22,dep,1607.43,Peso,sucursal
T-102387,C-1252,25/07/2025,deposito,3599.22,Euro,cajero
T-102388,C-61,02-13-2024,DEPOSITO,299.18,Peso,app
T-102389,C-997,22-04-2024 10:32,DEPOSITO,918.11,Pesos,WEB
T-102390,C-1254,09-02-2024 05:11,retiro,70999.62,EUR,web
T-102391,C-514,22/07/2024,dep,-1165.66,MXN,sucursal
T-102392,C-953,17/11/2024,ret,1590.18,USD,cajero
T-102393,C-348,08-09-2024,deposito,35546.61,EUR,WEB
T-102394,C-1246,07/01/2026,deposito,2613.22,Pesos,WEB
T-102395,C-547,04-07-2025 10:43,retiro,3527.79,Pesos,sucursal
T-102396,C-1342,2025-12-22 02:26:31,RETIRO,3040.97,eur,cajero
T-102397,C-1204,06-23-2025,INGRESO,192.83,mxn,app
T-102398,C-15,08-17-2025,DEPOSITO,3835.91,Euro,cajero
T-102399,C-225,2025-02-17 11:44:24,RETIRO,69615.31,Pesos,App
T-102400,C-404,23-06-2025 19:29,RETIRO,148.69,Pesos,sucursal
T-102401,C-844,2024-12-01 15:06:03,dep,564.43,Dólar,app
T-102402,C-1335,2024-10-29 07:37:47,RETIRO,1434.18,Euro,app
T-102403,C-1020,24/05/2025,RETIRO,-1845.4,USD,sucursal
T-102404,C-1376,19/10/2025,deposito,2464.19,MXN,sucursal
T-102405,C-1418,04-11-2025,DEPOSITO,2021.61,Dólar,sucursal
T-101109,C-414,03-02-2024 13:29,wd,1564.32,EUR,web
T-102407,C-1111,11-07-2024,deposito,780.35,USD,app
T-102408,C-123,06-01-2025,dep,4108.53,Peso,sucursal
T-100968,C-1434,11-08-2024 10:42,DEPOSITO,"1365,47",Dólar,cajero
T-102410,C-852,2025-09-01 03:07:53,RETIRO,"3305,12",Peso,App
T-102411,C-487,03-28-2025,RETIRO,886.96,Euro,cajero
T-102412,C-300,06-20-2025,RETIRO,292.2,Euro,cajero
T-102413,C-709,05/04/2025,RETIRO,2465.55,mxn,app
T-102414,C-345,01-16-2026,RETIRO,1621.71,EUR,WEB
T-102415,C-158,17/02/2024,deposito,280.47,MXN,web
T-102416,C-491,03-01-2024,retiro,3016.36,mxn,app
T-102417,C-784,25/06/2024,INGRESO,4033.31,eur,web
T-102418,C-1014,05/05/2025,ret,1974.9,EUR,App
T-102419,C-27,10/05/2025,retiro,2162.39,mxn,App
T-102420,C-918,28/10/2025,INGRESO,2913.81,mxn,App
T-102421,C-844,20-09-2024 23:45,wd,2938.37,EUR,sucursal
T-102422,C-313,2024-06-15 19:27:42,wd,979.53,Dolar,app
T-102423,C-1048,2025-01-17 20:19:31,INGRESO,3027.41,Pesos,sucursal
T-102424,C-1388,2025-09-29 18:17:06,RETIRO,1447.31,usd,web
T-102425,C-1194,06/04/2024,dep,3918.19,Dólar,App
T-102426,C-555,2026-01-27 18:43:50,RETIRO,85438.86,Dólar,cajero
T-102427,C-867,20/09/2025,DEPOSITO,262.62,usd,web
T-102428,C-1115,11-26-2024,RETIRO,3583.24,mxn,WEB
T-102429,C-422,25-01-2026 11:50,INGRESO,2725.52,usd,cajero
T-102430,C-946,16/03/2025,deposito,4296.42,Pesos,cajero
T-102431,C-1444,01/09/2025,retiro,2351.98,EUR,App
T-102432,C-966,2025-01-20 06:11:58,ret,86995.76,mxn,web
T-102433,C-881,28-07-2024 20:37,DEPOSITO,1396.85,Euro,WEB
T-102434,C-1153,02-25-2024,DEPOSITO,4357.15,mxn,app
T-102435,C-952,07-27-2024,RETIRO,4985.7,Euro,app
T-102436,C-863,12-07-2025,wd,112437.16,Dólar,app
T-102437,C-440,2025-05-30 01:09:42,DEPOSITO,4387.56,USD,App
T-102438,C-696,2024-06-15 08:14:08,dep,348.4,eur,sucursal
T-102439,C-1475,2025-04-26 16:08:17,wd,104702.64,usd,App
T-102440,C-500,24/11/2024,RETIRO,-2143.08,usd,App
T-102441,C-1245,03-16-2025,deposito,"165601,75",Euro,cajero
T-102442,C-628,02-01-2025 22:38,INGRESO,4807.24,MXN,WEB
T-102443,C-1098,04-03-2024,wd,3174.85,MXN,App
T-102444,C-28,10/04/2025,dep,2269.59,EUR,web
T-102445,C-675,2024-11-03 04:13:49,wd,606.58,eur,web
T-102446,C-1369,11-08-2024 10:54,retiro,4979.53,Dolar,App
T-102447,C-1211,23/01/2025,ret,3689.93,EUR,web
T-102448,C-508,2024-10-23 02:42:18,INGRESO,-1410.43,Dolar,cajero
T-102449,C-572,01-27-2025,ret,3623.48,eur,sucursal
T-102450,C-1427,05/05/2025,DEPOSITO,"3773,14",Dólar,cajero
T-102451,C-548,26-08-2024 11:37,RETIRO,156222.99,USD,App
T-102452,C-1487,01-02-2025,dep,600.88,USD,WEB
T-102453,C-783,2024-09-17 16:23:44,ret,4245.5,Euro,app
T-102454,C-164,30-04-2024 03:29,wd,68011.15,MXN,sucursal
T-102455,C-442,02-08-2024,INGRESO,3643.31,usd,web
T-102456,C-61,02-11-2025 20:53,wd,684.65,Dólar,sucursal
T-102457,C-1082,2025-01-05 04:20:43,wd,2619.32,EUR,web
T-102458,C-898,16-10-2025 05:41,deposito,4382.87,Dolar,app
T-102459,C-947,24-08-2024 04:20,dep,1486.47,Dolar,web
T-102460,C-675,30/12/2024,wd,4227.19,Dólar,cajero
T-102461,C-1418,2026-01-18 05:30:45,ret,193.26,Peso,app
T-102462,C-216,2026-01-26 01:54:49,deposito,4912.23,Dólar,cajero
T-102463,C-888,07-16-2024,wd,4711.02,mxn,sucursal
T-102464,C-1458,03-18-2024,ret,2011.67,Pesos,app
T-102465,C-987,31-07-2025 04:38,RETIRO,4482.54,mxn,app
T-102466,C-1302,11/08/2024,DEPOSITO,"840,18",MXN,App
T-102467,C-1051,03/06/2024,deposito,186.73,USD,sucursal
T-102088,C-1300,19/12/2025,INGRESO,-239.53,usd,cajero
T-102469,C-879,22-11-2024 23:55,RETIRO,"1738,58",USD,App
T-102470,C-61,31/08/2024,wd,3773.23,eur,WEB
T-102471,C-978,2025-03-01 09:53:16,INGRESO,"820,44",MXN,cajero
T-102472,C-139,20-09-2024 16:07,retiro,4363.68,MXN,app
T-102473,C-1490,19-07-2025 02:14,wd,862.67,usd,App
T-102474,C-1458,2025-02-15 18:11:10,RETIRO,4312.0,Dólar,app
T-102475,C-112,13/11/2025,deposito,784.66,MXN,app
T-102476,C-795,03-10-2025 19:58,wd,"1198,04",Peso,WEB
T-102477,C-787,2025-08-25 21:58:49,DEPOSITO,1152.7,eur,cajero
T-102478,C-1478,2024-09-30 00:09:14,DEPOSITO,4307.09,MXN,sucursal
T-100540,C-606,11-26-2024,retiro,160.07,MXN,sucursal
T-102480,C-506,2025-07-19 20:36:08,RETIRO,2715.32,mxn,WEB
T-102481,C-1409,11-05-2025,dep,3742.15,Peso,sucursal
T-102482,C-903,01-26-2025,wd,171.04,eur,web
T-102483,C-1227,08/12/2025,RETIRO,793.43,Euro,sucursal
T-102484,C-1370,2024-06-07 02:34:31,dep,811.27,Euro,WEB
T-102485,C-857,06-03-2025,ret,"2538,88",Euro,App
T-102486,C-1295,2025-10-31 10:53:37,deposito,"3457,22",eur,cajero
T-102487,C-817,04-30-2024,wd,3183.96,Euro,web
T-102488,C-359,30-08-2025 01:35,deposito,798.34,usd,cajero
T-102489,C-917,17/10/2024,ret,2291.28,Euro,sucursal
T-102490,C-481,13/08/2024,wd,2549.56,USD,app
T-102491,C-966,07-06-2024 00:23,DEPOSITO,4536.92,USD,web
T-102492,C-367,01/01/2026,RETIRO,-606.86,mxn,App
T-102493,C-302,29/02/2024,dep,2333.11,eur,cajero
T-102494,C-1384,22/11/2024,deposito,"3917,83",Pesos,App
T-102495,C-181,2024-04-02 15:03:51,INGRESO,1509.61,Euro,App
T-102496,C-495,20-08-2025 06:34,ret,2552.55,usd,cajero
T-102497,C-1464,2025-04-13 15:25:22,DEPOSITO,2455.1,EUR,cajero
T-102498,C-715,25/09/2025,DEPOSITO,4076.63,Peso,WEB
T-102499,C-1375,2024-08-29 06:45:42,DEPOSITO,-3193.1,EUR,cajero
T-102500,C-555,28-06-2024 19:46,retiro,1443.11,Dólar,app
T-102501,C-120,2024-03-28 01:31:49,dep,446.71,EUR,sucursal
T-102502,C-1487,14-04-2024 19:34,INGRESO,2550.57,MXN,cajero
T-102503,C-80,01-19-2026,retiro,1943.71,EUR,WEB
T-102504,C-1279,03-11-2024 13:37,ret,-2611.35,Euro,cajero
T-102505,C-478,26-05-2025 05:45,dep,4729.06,Peso,App
T-102506,C-850,09-10-2025,ret,4560.38,USD,app
T-102507,C-361,18/11/2025,ret,162.07,EUR,sucursal
T-102508,C-374,20/06/2025,DEPOSITO,76831.22,Euro,App
T-102509,C-515,15/11/2025,RETIRO,4107.38,Pesos,sucursal
T-102510,C-1394,2025-07-02 17:35:23,retiro,"-298,37",USD,web
T-102511,C-423,01/04/2024,RETIRO,-320.43,MXN,cajero
T-102512,C-261,2025-08-18 09:42:32,ret,785.52,Euro,web
T-102513,C-992,03-12-2024 19:31,dep,1491.78,eur,sucursal
T-102514,C-1173,2024-08-26 03:00:33,wd,136906.61,eur,app
T-102515,C-88,06-21-2025,DEPOSITO,1773.44,mxn,app
T-102516,C-119,08-23-2025,retiro,738.85,usd,web
T-102517,C-915,2024-03-01 18:08:54,ret,4301.36,Dolar,App
T-102518,C-1048,2025-01-28 01:01:05,ret,583.53,Peso,app
T-102519,C-1201,08-06-2025,dep,786.53,USD,sucursal
T-102520,C-1222,2025-12-03 03:32:23,INGRESO,"1630,82",USD,cajero
T-102521,C-865,03/08/2024,deposito,3238.26,Euro,App
T-102522,C-563,2025-03-31 15:10:24,deposito,1622.29,eur,cajero
T-102523,C-1382,31/07/2025,retiro,1260.06,Dolar,App
T-102524,C-1065,11-22-2025,DEPOSITO,4822.43,EUR,cajero
T-102525,C-795,2024-06-23 05:41:36,retiro,3801.14,Peso,sucursal
T-102526,C-1208,01-08-2025,retiro,3757.11,Euro,sucursal
T-102527,C-429,21/03/2024,DEPOSITO,1654.05,mxn,cajero
T-102528,C-672,2025-11-20 17:21:53,INGRESO,2975.14,mxn,sucursal
T-102529,C-1420,31-12-2024 08:24,deposito,158230.08,Peso,cajero
T-102530,C-1204,04-11-2025,dep,"4765,52",USD,app
T-102531,C-840,21/12/2024,deposito,2447.38,Dolar,sucursal
T-102532,C-1339,05-21-2024,DEPOSITO,1036.69,Dolar,WEB
T-101882,C-980,10/12/2025,dep,"459,4",Euro,WEB
T-102534,C-166,02-11-2024 15:32,ret,44789.76,Pesos,app
T-102535,C-1162,2025-07-09 18:21:25,dep,4277.87,Peso,App
T-102536,C-1383,2024-10-24 12:06:14,wd,3288.16,eur,sucursal
T-102537,C-1163,2025-02-26 14:48:24,RETIRO,-167.94,usd,cajero
T-102538,C-931,2024-11-30 01:58:06,RETIRO,2373.9,Dólar,app
T-102539,C-551,02/01/2025,INGRESO,2673.4,Dolar,app
T-102540,C-30,04-13-2024,INGRESO,624.2,USD,web
T-102541,C-474,2025-05-13 06:44:52,wd,3131.51,Euro,web
T-102542,C-1369,28/09/2024,INGRESO,1440.66,Pesos,web
T-102543,C-1328,06-08-2024,RETIRO,640.95,EUR,App
T-102544,C-1112,2024-02-29 19:49:50,ret,104530.51,Euro,web
T-102545,C-266,11-20-2024,ret,-4815.7,EUR,web
T-102546,C-841,2025-12-09 18:14:33,retiro,1640.53,USD,app
T-102547,C-1096,2024-07-19 07:14:05,wd,1590.64,Euro,app
T-102548,C-170,03-27-2025,RETIRO,4375.06,EUR,App
T-102549,C-614,15/09/2024,dep,138666.82,Peso,sucursal
T-102550,C-277,2026-01-12 21:40:28,ret,"2684,92",Dólar,App
T-102551,C-1498,28/06/2025,INGRESO,60823.97,Dolar,App
T-102552,C-517,2024-04-19 11:24:37,wd,139158.96,Pesos,cajero
T-102553,C-334,02-14-2025,retiro,3487.74,Dolar,sucursal
T-102554,C-71,06-11-2024,RETIRO,179.3,eur,app
T-102555,C-361,11-22-2025,ret,3183.1,Euro,sucursal
T-102556,C-895,04-24-2024,deposito,1451.98,eur,web
T-102557,C-1281,2025-09-24 01:48:48,RETIRO,810.52,eur,App
T-102558,C-1302,07-26-2025,ret,833.43,EUR,App
T-102559,C-326,17-05-2025 03:36,INGRESO,"2142,65",Euro,sucursal
T-102560,C-1364,22-11-2024 08:53,DEPOSITO,"2930,4",usd,app
T-102561,C-312,22/04/2024,dep,2444.83,Dólar,sucursal
T-102562,C-1438,25-02-2024 17:30,dep,685.1,USD,app
T-102563,C-1129,06-05-2024,RETIRO,"4489,58",USD,web
T-102564,C-45,24/09/2025,wd,499.1,Dolar,cajero
T-102565,C-79,10-04-2024,RETIRO,"1395,87",MXN,App
T-102566,C-657,06/11/2025,INGRESO,42021.01,USD,App
T-102567,C-1129,07-17-2025,ret,2917.82,Pesos,app
T-100061,C-1355,2024-11-02 22:15:37,deposito,3403.28,eur,App
T-102569,C-724,2024-04-09 19:51:21,RETIRO,2118.65,Pesos,cajero
T-102570,C-1201,20-05-2025 05:01,RETIRO,"194957,59",USD,WEB
T-102571,C-178,15-03-2024 13:52,deposito,2630.77,Euro,App
T-102572,C-923,2024-11-29 06:15:35,DEPOSITO,4455.9,Pesos,app
T-102573,C-1112,11/01/2026,RETIRO,694.97,Peso,WEB
T-102574,C-886,30-12-2024 03:44,RETIRO,142.63,Dolar,WEB
T-102575,C-472,02/08/2024,ret,3947.99,Peso,app
T-102576,C-1001,2025-01-17 19:58:30,DEPOSITO,-582.04,eur,cajero
T-102577,C-645,06-01-2025 19:13,RETIRO,2504.33,eur,cajero
T-102578,C-483,10-13-2024,retiro,2559.48,Dólar,sucursal
T-102579,C-639,27/02/2025,wd,1544.11,eur,WEB
T-102580,C-298,02-23-2025,DEPOSITO,-3975.94,mxn,web
T-102581,C-1331,23-11-2025 16:25,dep,146179.51,Pesos,sucursal
T-102582,C-1038,15-06-2025 07:48,retiro,3064.2,Peso,web
T-102583,C-73,2024-09-11 15:03:31,deposito,1687.71,USD,cajero
T-102584,C-358,02-09-2024,INGRESO,1662.18,eur,sucursal
T-102233,C-624,04-03-2025,retiro,362.79,Peso,sucursal
T-102586,C-465,06/05/2025,DEPOSITO,1541.45,Dólar,App
T-102587,C-1306,12-09-2025 13:28,RETIRO,"4233,94",EUR,App
T-102588,C-481,2026-01-25 13:33:16,deposito,1239.02,Euro,WEB
T-102589,C-496,22/03/2025,DEPOSITO,4982.26,EUR,app
T-102590,C-409,2025-03-09 20:32:09,ret,1481.16,USD,app
T-101568,C-1176,23-04-2025 16:49,retiro,"1691,13",Dólar,App
T-102592,C-1202,25-12-2024 23:15,RETIRO,97.23,eur,sucursal
T-102593,C-203,15/03/2025,dep,3396.54,MXN,web
T-102594,C-928,27/03/2025,ret,4116.53,Pesos,web
T-102595,C-1197,2026-01-02 05:07:52,INGRESO,708.26,EUR,web
T-102596,C-1438,24/06/2025,retiro,"4089,87",mxn,App
T-102597,C-130,26-01-2025 22:04,RETIRO,1304.26,Dolar,App
T-102598,C-1414,2024-01-30 13:22:01,deposito,510.1,USD,web
T-102599,C-1022,21-12-2024 21:14,ret,127.17,Dolar,cajero
T-102600,C-831,18/10/2025,RETIRO,3731.39,USD,App
T-102601,C-246,2024-06-29 19:28:43,dep,99035.45,eur,web
T-102045,C-544,03-04-2025 11:17,dep,"117523,18",Dolar,web
T-102603,C-1391,02-10-2025 09:25,ret,4593.2,Euro,web
T-102604,C-1173,23-03-2024 03:46,deposito,4641.56,Euro,App
T-102605,C-117,06-02-2024 12:50,deposito,3469.77,EUR,app
T-102606,C-647,12-12-2025 16:36,dep,2587.47,EUR,sucursal
T-102607,C-734,2024-09-26 12:18:08,RETIRO,3979.33,USD,WEB
T-102270,C-798,14/06/2024,INGRESO,124331.62,Peso,cajero
T-102609,C-350,2024-03-24 08:30:05,DEPOSITO,1774.89,Dolar,App
T-102610,C-1075,20/01/2026,retiro,45253.56,MXN,web
T-102611,C-208,2024-02-07 14:13:39,dep,2250.48,mxn,web
T-102612,C-1315,01-10-2024 23:51,wd,3345.5,MXN,sucursal
T-102613,C-577,26-10-2024 22:20,ret,2986.79,Pesos,web
T-102614,C-86,03-05-2025,deposito,3009.64,MXN,web
T-102615,C-58,20/06/2025,retiro,1587.1,USD,cajero
T-102616,C-354,07/07/2024,DEPOSITO,1481.76,usd,sucursal
T-102617,C-360,20-04-2025 07:24,RETIRO,3980.68,EUR,app
T-102618,C-1275,2024-07-31 04:26:26,RETIRO,1704.23,Peso,app
T-102619,C-1400,01/07/2024,ret,1144.57,Peso,App
T-102620,C-1333,04-01-2025,dep,60486.83,USD,App
T-102621,C-214,01-01-2025,INGRESO,79903.44,EUR,WEB
T-102622,C-1276,07/06/2025,RETIRO,2501.29,eur,App
T-102623,C-701,2025-12-23 19:37:01,wd,3565.59,Euro,web
T-102624,C-422,14/05/2024,ret,143408.85,usd,app
T-102625,C-436,2025-08-29 16:54:24,ret,4239.13,usd,web
T-102626,C-958,19-07-2025 18:53,deposito,2431.15,Pesos,App
T-102627,C-1382,2025-07-19 12:19:44,INGRESO,4396.2,MXN,app
T-102628,C-1262,03-20-2024,RETIRO,2926.36,Dólar,cajero
T-102629,C-637,05/11/2024,RETIRO,71139.97,Pesos,app
T-102630,C-670,2025-05-22 16:26:07,dep,3551.14,usd,app
T-102631,C-617,2024-10-05 00:32:20,retiro,4077.98,MXN,WEB
T-102632,C-1348,19/07/2024,deposito,755.77,usd,web
T-102633,C-393,06/06/2024,wd,4406.48,mxn,App
T-100795,C-1091,2024-09-09 04:15:24,RETIRO,"2489,8",Euro,App
T-102635,C-958,30-10-2024 02:08,deposito,198637.12,EUR,web
T-102636,C-1160,15/02/2025,DEPOSITO,505.27,eur,App
T-102637,C-636,2025-01-12 18:47:22,DEPOSITO,1351.38,usd,app
T-102638,C-1380,07-29-2025,INGRESO,4507.15,eur,App
T-102639,C-1490,12-13-2025,dep,164577.28,Dólar,WEB
T-102640,C-895,01-05-2026,retiro,4526.79,USD,WEB
T-102641,C-692,23-04-2025 03:00,ret,771.42,EUR,sucursal
T-102642,C-1079,2025-01-09 19:23:05,DEPOSITO,4388.69,Pesos,cajero
T-102643,C-28,2024-02-07 07:24:17,retiro,3228.96,Dolar,web
T-100806,C-388,06-30-2025,RETIRO,-1511.63,EUR,WEB
T-102645,C-1178,16/04/2025,dep,3532.83,Euro,cajero
T-102646,C-505,07/12/2024,dep,1467.97,Dolar,cajero
T-102647,C-306,08-02-2024 18:48,INGRESO,3840.15,Dólar,sucursal
T-102648,C-530,07-12-2024 02:10,retiro,1913.05,Pesos,App
T-102649,C-292,2025-11-26 10:03:19,RETIRO,3117.11,EUR,web
T-102650,C-557,2024-07-26 21:43:15,DEPOSITO,1777.06,MXN,WEB
T-102651,C-542,23/08/2024,wd,184209.96,Dolar,web
T-102652,C-1288,2024-06-28 21:08:03,DEPOSITO,3817.77,MXN,sucursal
T-102653,C-967,2024-11-25 07:00:11,deposito,2401.63,Dolar,web
T-102654,C-30,2024-03-05 14:03:39,dep,"4835,03",Euro,cajero
T-102655,C-1081,2024-03-31 11:46:41,deposito,1552.81,Dólar,web
T-102656,C-1049,15/09/2024,dep,4488.45,mxn,cajero
T-102657,C-954,28/05/2025,DEPOSITO,1251.5,eur,app
T-102658,C-306,19-02-2025 17:11,deposito,2070.09,Euro,app
T-102659,C-407,2025-01-13 06:09:51,deposito,3524.23,usd,app
T-102660,C-61,03-17-2025,dep,3278.96,Dólar,cajero
T-102661,C-1253,2024-09-05 02:02:17,wd,-1707.28,MXN,sucursal
T-102662,C-346,24-09-2025 10:59,RETIRO,"2925,4",Peso,web
T-102663,C-853,2024-12-25 22:37:53,retiro,4197.71,eur,WEB
T-102664,C-308,10-31-2024,RETIRO,1286.74,Peso,cajero
T-102665,C-288,14/01/2026,INGRESO,494.48,mxn,web
T-102666,C-34,16-08-2025 01:41,INGRESO,3512.39,Dólar,App
T-102667,C-1068,07-22-2024,dep,617.39,Dolar,cajero
T-102668,C-1402,24/10/2024,wd,"465,14",Dolar,WEB
T-102669,C-1485,2025-05-31 23:37:36,dep,"-2780,4",Dolar,web
T-102670,C-1147,03-14-2025,INGRESO,1316.08,Euro,App
T-102671,C-167,10-06-2025 02:08,retiro,375.45,Euro,sucursal
T-102672,C-156,2025-02-01 18:59:43,INGRESO,1776.78,MXN,app
T-102673,C-266,31/01/2024,DEPOSITO,3892.91,USD,sucursal
T-102674,C-485,09/02/2024,dep,4863.71,mxn,web
T-102675,C-79,08-10-2025,RETIRO,358.45,Dolar,app
T-102676,C-567,09/06/2024,RETIRO,1458.93,Pesos,app
T-102677,C-798,02-07-2024 10:52,retiro,2817.97,Dolar,web
T-102678,C-446,03-11-2025,DEPOSITO,-2050.22,MXN,app
T-102679,C-1484,28-04-2025 06:19,wd,4191.91,MXN,web
T-102680,C-683,10/10/2024,dep,2561.02,eur,App
T-102681,C-1339,20-03-2025 17:17,wd,3312.1,Pesos,App
T-102682,C-1498,06-23-2024,wd,1774.14,Euro,app
T-102683,C-802,05-17-2024,RETIRO,4130.14,usd,sucursal
T-102684,C-1222,02-15-2024,INGRESO,1063.08,Dolar,web
T-102685,C-97,01/07/2025,deposito,2043.47,Dolar,web
T-102686,C-114,08-04-2024,ret,"4550,18",usd,WEB
T-102687,C-1048,14-01-2026 22:55,wd,73339.4,Pesos,App
T-102688,C-196,12-03-2025 06:00,retiro,2371.09,mxn,sucursal
T-102689,C-463,2024-12-20 15:02:40,wd,528.96,Dólar,cajero
T-102690,C-927,03-05-2025 15:59,dep,1911.04,MXN,WEB
T-102691,C-487,12-04-2024 11:43,ret,"4232,51",eur,cajero
T-102692,C-1157,27-09-2025 15:56,retiro,2298.13,Pesos,web
T-102693,C-369,30/11/2024,deposito,"4532,03",Dolar,WEB
T-102694,C-1244,06-09-2025 02:56,dep,1245.9,EUR,App
T-102695,C-286,2025-01-22 11:30:32,dep,"229,99",Euro,sucursal
T-102696,C-1456,26/12/2025,wd,3248.27,Peso,app
T-102697,C-1076,18-01-2026 11:12,DEPOSITO,2076.93,EUR,web
T-102698,C-1421,05-06-2025 15:08,wd,4301.78,EUR,app
T-102699,C-610,22/04/2024,wd,2968.84,Euro,WEB
T-102700,C-1360,04-14-2024,wd,2863.68,EUR,app
T-102701,C-988,12-12-2025 07:51,wd,-3390.14,Dólar,WEB
T-102702,C-244,29/08/2024,wd,2947.51,Dólar,sucursal
T-102703,C-659,04-10-2025 22:29,deposito,758.81,eur,app
T-102007,C-113,17/06/2024,wd,350.29,mxn,cajero
T-102705,C-308,21/06/2025,DEPOSITO,3879.64,eur,cajero
T-102706,C-102,16/07/2024,INGRESO,190013.65,mxn,App
T-102707,C-797,29-06-2024 03:16,DEPOSITO,63231.19,Pesos,app
T-102708,C-378,2024-08-29 18:05:20,wd,4947.6,Dolar,cajero
T-102709,C-520,30-11-2025 02:39,deposito,-1379.54,eur,web
T-102710,C-264,15-07-2024 02:36,dep,3150.76,Dólar,web
T-102711,C-821,2025-06-10 04:46:16,INGRESO,196269.05,eur,cajero
T-102712,C-1259,2025-02-25 22:07:59,DEPOSITO,1493.23,Euro,App
T-102713,C-700,12-09-2024,RETIRO,2263.87,USD,WEB
T-102714,C-811,2025-03-21 09:42:11,RETIRO,4661.97,EUR,app
T-102715,C-852,12/04/2024,RETIRO,689.73,EUR,App
T-102716,C-818,10/04/2025,DEPOSITO,2725.21,EUR,App
T-102717,C-1287,2024-06-16 13:49:26,RETIRO,3440.36,Peso,WEB
T-102718,C-1186,27-02-2025 20:14,retiro,4591.3,MXN,WEB
T-102719,C-508,2024-05-28 17:16:20,deposito,1847.03,Pesos,WEB
T-102720,C-93,18/11/2025,ret,3660.24,EUR,web
T-102721,C-727,02-18-2025,wd,"2218,48",Pesos,cajero
T-102722,C-903,02-09-2024,RETIRO,3676.66,usd,cajero
T-102723,C-690,01/07/2025,deposito,1589.11,mxn,App
T-102724,C-690,22/07/2024,wd,4401.79,eur,cajero
T-102725,C-156,12-17-2024,dep,4921.61,usd,web
T-102726,C-1420,03-17-2024,retiro,715.85,Euro,cajero
T-102727,C-555,06-07-2025 14:17,DEPOSITO,54482.12,Dolar,cajero
T-102728,C-46,14-12-2024 17:34,wd,3021.09,USD,cajero
T-102729,C-842,24/02/2025,retiro,2072.64,Pesos,cajero
T-102730,C-1129,01-05-2024 06:03,INGRESO,3635.11,Peso,sucursal
T-102731,C-669,2024-10-13 20:02:57,dep,2700.52,USD,web
T-102732,C-166,17/05/2025,retiro,4053.41,Pesos,web
T-102733,C-30,30-08-2024 22:03,dep,3890.7,mxn,sucursal
T-102734,C-181,01-10-2024 09:32,ret,1836.87,eur,App
T-102735,C-1133,09-04-2024 10:45,retiro,3155.26,usd,app
T-102736,C-719,02/08/2025,deposito,1806.36,USD,web
T-102737,C-508,2025-07-30 15:14:51,retiro,2597.31,USD,web
T-102738,C-464,2024-04-27 03:47:31,ret,915.49,mxn,App
T-102739,C-931,2026-01-03 06:43:21,dep,"1062,1",eur,WEB
T-102740,C-952,2024-04-28 15:24:24,deposito,"4240,25",Peso,cajero
T-102741,C-1400,29/06/2025,INGRESO,2608.04,EUR,app
T-101531,C-386,2025-01-08 12:46:11,retiro,3575.47,EUR,web
