fecha,hora,tipo_vehiculo,placa,barra_acceso,engomado,bitacora,foto,capacidad_sobrepasada,descanso_oficial,vacacional,año
2023-10-10,22:29:58,camioneta,SHH-140-L,1,sí,sí,SHH140L_222958.png,no,no,no,2023
2023-10-11,06:08:49,moto,AAA-587,2,sí,no,AAA587_060849.png,no,no,no,2023
2023-10-11,06:10:43,sedan,ZZZ-659-Z,1,sí,no,ZZZ659Z_061043.png,no,no,no,2023
2023-10-11,06:17:06,camioneta,LHL-960-F,2,sí,sí,LHL960F_061706.png,no,no,no,2023
2023-10-11,06:20:01,camioneta,HLF-796-A,1,sí,no,HLF796A_062001.png,no,no,no,2023
2023-10-11,06:22:29,moto,FFZ-157,2,sí,no,FFZ157_062229.png,no,no,no,2023
2023-10-11,06:24:51,carga,HF-5328-F,1,sí,no,HF5328F_062451.png,no,no,no,2023
2023-10-11,06:26:30,sedan,SFF-527-H,1,no,sí,SFF527H_062630.png,no,no,no,2023
2023-10-11,06:26:44,sedan,HSH-688-S,1,sí,no,HSH688S_062644.png,no,no,no,2023
2023-10-11,06:27:02,moto,SFF-342,2,sí,no,SFF342_062702.png,no,no,no,2023
2023-10-11,06:29:05,sedan,FZL-953-Z,2,no,sí,FZL953Z_062905.png,no,no,no,2023
2023-10-11,06:33:05,camioneta,HFH-199-L,2,sí,sí,HFH199L_063305.png,no,no,no,2023
2023-10-11,06:48:15,sedan,ZHF-803-L,2,sí,no,ZHF803L_064815.png,no,no,no,2023
2023-10-11,06:51:21,sedan,SLA-656-Z,1,sí,no,SLA656Z_065121.png,no,no,no,2023
2023-10-11,06:57:47,sedan,HAF-956-L,1,sí,no,HAF956L_065747.png,no,no,no,2023
2023-10-11,07:01:15,sedan,FAA-812-H,1,sí,no,FAA812H_070115.png,no,no,no,2023
2023-10-11,07:19:51,moto,AHF-938,1,sí,no,AHF938_071951.png,no,no,no,2023
2023-10-11,07:20:30,sedan,HHL-317-H,1,no,sí,HHL317H_072030.png,no,no,no,2023
2023-10-11,07:26:04,sedan,LSL-917-S,2,sí,no,LSL917S_072604.png,no,no,no,2023
2023-10-11,07:28:10,moto,FSL-468,1,no,sí,FSL468_072810.png,no,no,no,2023
2023-10-11,07:36:46,moto,SSS-507,2,sí,no,SSS507_073646.png,no,no,no,2023
2023-10-11,07:42:13,sedan,HFS-940-Z,2,sí,sí,HFS940Z_074213.png,no,no,no,2023
2023-10-11,07:45:48,moto,SLF-408,1,sí,no,SLF408_074548.png,no,no,no,2023
2023-10-11,07:51:34,moto,SLZ-566,2,sí,no,SLZ566_075134.png,no,no,no,2023
2023-10-11,07:58:49,camioneta,ASH-498-H,2,sí,no,ASH498H_075849.png,no,no,no,2023
2023-10-11,08:38:27,moto,HHZ-186,1,no,sí,HHZ186_083827.png,no,no,no,2023
2023-10-11,08:56:00,moto,HAF-807,1,sí,no,HAF807_085600.png,no,no,no,2023
2023-10-11,09:13:45,moto,FLZ-343,1,sí,no,FLZ343_091345.png,no,no,no,2023
2023-10-11,10:00:21,sedan,ZAH-573-F,1,sí,no,ZAH573F_100021.png,no,no,no,2023
2023-10-11,11:10:06,moto,FAS-542,1,sí,no,FAS542_111006.png,no,no,no,2023
2023-10-11,12:03:03,moto,ZAH-201,1,sí,no,ZAH201_120303.png,no,no,no,2023
2023-10-11,12:03:15,moto,SFL-350,2,sí,no,SFL350_120315.png,no,no,no,2023
2023-10-11,12:03:47,sedan,FFL-797-S,1,sí,no,FFL797S_120347.png,no,no,no,2023
2023-10-11,12:10:17,camioneta,SZZ-039-H,1,sí,no,SZZ039H_121017.png,no,no,no,2023
2023-10-11,12:15:48,sedan,FSF-022-A,1,sí,sí,FSF022A_121548.png,no,no,no,2023
2023-10-11,12:36:33,sedan,AZA-092-L,1,sí,no,AZA092L_123633.png,no,no,no,2023
2023-10-11,12:38:10,moto,HLH-105,2,sí,no,HLH105_123810.png,no,no,no,2023
2023-10-11,12:48:08,sedan,LZA-718-F,1,sí,no,LZA718F_124808.png,no,no,no,2023
2023-10-11,12:49:03,sedan,AAF-391-Z,1,sí,no,AAF391Z_124903.png,no,no,no,2023
2023-10-11,12:51:08,sedan,SLL-204-H,2,sí,no,SLL204H_125108.png,no,no,no,2023
2023-10-11,12:55:01,sedan,FAZ-544-L,2,sí,no,FAZ544L_125501.png,no,no,no,2023
2023-10-11,12:59:20,sedan,LZZ-033-H,2,no,sí,LZZ033H_125920.png,no,no,no,2023
2023-10-11,13:03:03,moto,HLS-221,2,sí,no,HLS221_130303.png,no,no,no,2023
2023-10-11,13:04:31,sedan,LZS-618-F,2,no,sí,LZS618F_130431.png,no,no,no,2023
2023-10-11,13:09:42,moto,ZFZ-887,1,sí,no,ZFZ887_130942.png,no,no,no,2023
2023-10-11,13:13:32,sedan,FFS-701-A,1,sí,no,FFS701A_131332.png,no,no,no,2023
2023-10-11,13:21:26,moto,SLH-997,2,sí,no,SLH997_132126.png,no,no,no,2023
2023-10-11,13:23:58,sedan,ZLZ-588-S,2,sí,no,ZLZ588S_132358.png,no,no,no,2023
2023-10-11,13:43:43,moto,SLA-831,1,sí,no,SLA831_134343.png,no,no,no,2023
2023-10-11,13:50:08,carga,HS-7619-Z,1,sí,no,HS7619Z_135008.png,no,no,no,2023
2023-10-11,14:11:20,moto,FFL-547,1,sí,no,FFL547_141120.png,no,no,no,2023
2023-10-11,14:30:49,sedan,ZHH-780-H,1,sí,no,ZHH780H_143049.png,no,no,no,2023
2023-10-11,14:50:26,sedan,AAH-652-L,1,sí,sí,AAH652L_145026.png,no,no,no,2023
2023-10-11,15:24:16,moto,AHS-788,1,sí,no,AHS788_152416.png,no,no,no,2023
2023-10-11,15:32:15,sedan,FHF-287-Z,1,sí,no,FHF287Z_153215.png,no,no,no,2023
2023-10-11,15:52:40,sedan,HZS-688-H,1,sí,no,HZS688H_155240.png,no,no,no,2023
2023-10-11,16:26:08,camioneta,AFS-062-A,1,sí,no,AFS062A_162608.png,no,no,no,2023
2023-10-11,17:08:03,sedan,ASZ-724-Z,1,sí,no,ASZ724Z_170803.png,no,no,no,2023
2023-10-11,18:49:56,sedan,AFS-569-F,2,sí,no,AFS569F_184956.png,no,no,no,2023
2023-10-11,19:30:57,moto,LFS-622,2,sí,no,LFS622_193057.png,no,no,no,2023
2023-10-11,20:11:57,camioneta,HAF-656-F,2,sí,no,HAF656F_201157.png,no,no,no,2023
2023-10-11,20:18:44,sedan,AFF-960-S,1,sí,sí,AFF960S_201844.png,no,no,no,2023
2023-10-11,20:49:25,moto,LZH-889,1,sí,no,LZH889_204925.png,no,no,no,2023
2023-10-11,21:08:27,carga,AA-1289-H,2,sí,no,AA1289H_210827.png,no,no,no,2023
2023-10-11,21:09:02,camioneta,LSL-175-Z,1,no,sí,LSL175Z_210902.png,no,no,no,2023
2023-10-11,21:23:42,sedan,HZF-733-L,2,sí,no,HZF733L_212342.png,no,no,no,2023
2023-10-11,21:42:50,camioneta,AFS-062-A,2,sí,no,AFS062A_214250.png,no,no,no,2023
2023-10-11,21:49:59,camioneta,ALS-471-F,2,sí,no,ALS471F_214959.png,no,no,no,2023
2023-10-11,22:03:11,camioneta,ZFA-112-H,1,sí,no,ZFA112H_220311.png,no,no,no,2023
2023-10-11,22:19:52,camioneta,AFH-709-S,1,sí,no,AFH709S_221952.png,no,no,no,2023
2023-10-11,22:26:56,moto,LSF-483,2,sí,no,LSF483_222656.png,no,no,no,2023
2023-10-12,06:02:24,camioneta,FZF-688-H,2,sí,no,FZF688H_060224.png,no,no,no,2023
2023-10-12,06:07:16,sedan,AFA-137-Z,1,sí,no,AFA137Z_060716.png,no,no,no,2023
2023-10-12,06:12:01,sedan,LHH-799-L,2,sí,no,LHH799L_061201.png,no,no,no,2023
2023-10-12,06:13:04,moto,ZFZ-887,1,sí,no,ZFZ887_061304.png,no,no,no,2023
2023-10-12,06:24:33,sedan,FHL-381-L,1,sí,no,FHL381L_062433.png,no,no,no,2023
2023-10-12,06:24:40,moto,FLZ-341,2,sí,no,FLZ341_062440.png,no,no,no,2023
2023-10-12,06:24:51,sedan,FFL-608-S,1,no,sí,FFL608S_062451.png,no,no,no,2023
2023-10-12,06:36:31,camioneta,SHZ-486-F,2,sí,no,SHZ486F_063631.png,no,no,no,2023
2023-10-12,06:38:19,carga,AS-4416-Z,1,sí,no,AS4416Z_063819.png,no,no,no,2023
2023-10-12,06:43:09,moto,SSF-253,2,sí,no,SSF253_064309.png,no,no,no,2023
2023-10-12,06:44:06,sedan,HZH-913-F,2,sí,no,HZH913F_064406.png,no,no,no,2023
2023-10-12,06:45:27,camioneta,FSL-377-F,2,sí,no,FSL377F_064527.png,no,no,no,2023
2023-10-12,06:53:34,camioneta,FAS-667-S,1,sí,no,FAS667S_065334.png,no,no,no,2023
2023-10-12,06:57:32,sedan,FHL-954-S,2,sí,no,FHL954S_065732.png,no,no,no,2023
2023-10-12,06:59:55,sedan,FHF-287-Z,2,sí,no,FHF287Z_065955.png,no,no,no,2023
2023-10-12,07:14:03,sedan,HHS-863-A,2,sí,no,HHS863A_071403.png,no,no,no,2023
2023-10-12,07:21:59,moto,HSL-997,2,sí,no,HSL997_072159.png,no,no,no,2023
2023-10-12,07:22:52,moto,HSF-109,1,sí,no,HSF109_072252.png,no,no,no,2023
2023-10-12,07:24:18,moto,HAF-929,1,sí,no,HAF929_072418.png,no,no,no,2023
2023-10-12,07:24:44,sedan,HAZ-682-L,1,sí,no,HAZ682L_072444.png,no,no,no,2023
2023-10-12,07:32:34,moto,ZFZ-887,2,sí,no,ZFZ887_073234.png,no,no,no,2023
2023-10-12,07:32:41,sedan,SAS-515-L,1,sí,no,SAS515L_073241.png,no,no,no,2023
2023-10-12,07:37:41,sedan,ZHF-803-L,2,sí,no,ZHF803L_073741.png,no,no,no,2023
2023-10-12,07:43:37,sedan,ZHZ-802-H,1,sí,no,ZHZ802H_074337.png,no,no,no,2023
2023-10-12,07:48:08,sedan,FHL-954-S,2,sí,no,FHL954S_074808.png,no,no,no,2023
2023-10-12,07:51:26,camioneta,LHL-141-S,2,sí,no,LHL141S_075126.png,no,no,no,2023
2023-10-12,07:53:47,sedan,ZZF-597-A,2,sí,no,ZZF597A_075347.png,no,no,no,2023
2023-10-12,08:00:29,camioneta,LAL-950-S,2,sí,no,LAL950S_080029.png,no,no,no,2023
2023-10-12,10:19:15,sedan,SAL-792-A,1,sí,no,SAL792A_101915.png,no,no,no,2023
2023-10-12,10:44:08,sedan,SSF-421-H,1,sí,no,SSF421H_104408.png,no,no,no,2023
2023-10-12,10:53:11,carga,AS-1960-S,1,sí,no,AS1960S_105311.png,no,no,no,2023
2023-10-12,12:03:17,moto,FZS-035,1,sí,no,FZS035_120317.png,no,no,no,2023
2023-10-12,12:14:52,moto,FSA-113,2,sí,no,FSA113_121452.png,no,no,no,2023
2023-10-12,12:16:08,moto,AHL-847,2,sí,no,AHL847_121608.png,no,no,no,2023
2023-10-12,12:21:45,moto,ZFZ-023,2,sí,no,ZFZ023_122145.png,no,no,no,2023
2023-10-12,12:29:32,sedan,ZFZ-347-L,2,sí,no,ZFZ347L_122932.png,no,no,no,2023
2023-10-12,12:30:57,moto,SLS-357,2,sí,no,SLS357_123057.png,no,no,no,2023
2023-10-12,12:33:52,moto,FLZ-343,1,sí,no,FLZ343_123352.png,no,no,no,2023
2023-10-12,12:37:32,camioneta,FLH-368-Z,1,sí,no,FLH368Z_123732.png,no,no,no,2023
2023-10-12,12:39:32,carga,SH-7545-H,2,sí,no,SH7545H_123932.png,no,no,no,2023
2023-10-12,12:58:03,sedan,ASH-128-F,1,sí,sí,ASH128F_125803.png,no,no,no,2023
2023-10-12,13:01:00,moto,SSS-507,2,sí,no,SSS507_130100.png,no,no,no,2023
2023-10-12,13:01:15,sedan,ZLA-475-H,2,sí,no,ZLA475H_130115.png,no,no,no,2023
2023-10-12,13:02:49,sedan,ZZZ-659-Z,2,sí,no,ZZZ659Z_130249.png,no,no,no,2023
2023-10-12,13:03:18,sedan,ASS-051-Z,1,sí,no,ASS051Z_130318.png,no,no,no,2023
2023-10-12,13:10:55,sedan,HZS-342-S,2,sí,no,HZS342S_131055.png,no,no,no,2023
2023-10-12,13:14:52,moto,AAZ-478,2,no,sí,AAZ478_131452.png,no,no,no,2023
2023-10-12,13:17:41,carga,SZ-7168-A,2,sí,sí,SZ7168A_131741.png,no,no,no,2023
2023-10-12,13:21:33,camioneta,HAF-656-F,2,sí,no,HAF656F_132133.png,no,no,no,2023
2023-10-12,13:33:18,sedan,HZS-342-S,2,sí,no,HZS342S_133318.png,no,no,no,2023
2023-10-12,13:39:38,sedan,SLA-212-Z,2,sí,no,SLA212Z_133938.png,no,no,no,2023
2023-10-12,13:58:15,sedan,SZS-171-A,1,sí,sí,SZS171A_135815.png,no,no,no,2023
2023-10-12,14:02:52,camioneta,SSF-926-L,2,sí,no,SSF926L_140252.png,no,no,no,2023
2023-10-12,14:40:17,sedan,FLF-073-A,2,sí,sí,FLF073A_144017.png,no,no,no,2023
2023-10-12,15:19:17,moto,FAZ-888,1,sí,no,FAZ888_151917.png,no,no,no,2023
2023-10-12,15:39:43,sedan,FSL-235-F,1,sí,no,FSL235F_153943.png,no,no,no,2023
2023-10-12,17:34:16,sedan,LZF-406-F,2,no,sí,LZF406F_173416.png,no,no,no,2023
2023-10-12,17:46:00,camioneta,ZAF-118-L,1,sí,no,ZAF118L_174600.png,no,no,no,2023
2023-10-12,17:48:14,moto,SSF-429,1,sí,no,SSF429_174814.png,no,no,no,2023
2023-10-12,18:14:52,sedan,FLH-485-S,2,sí,no,FLH485S_181452.png,no,no,no,2023
2023-10-12,18:51:45,sedan,AZL-739-S,2,sí,no,AZL739S_185145.png,no,no,no,2023
2023-10-12,18:57:32,moto,FAF-285,2,no,sí,FAF285_185732.png,no,no,no,2023
2023-10-12,19:31:33,sedan,FHH-259-L,2,sí,no,FHH259L_193133.png,no,no,no,2023
2023-10-12,19:46:53,camioneta,ZSL-832-Z,2,sí,sí,ZSL832Z_194653.png,no,no,no,2023
2023-10-12,19:48:54,sedan,ZAA-524-H,1,sí,no,ZAA524H_194854.png,no,no,no,2023
2023-10-12,20:15:37,sedan,FZS-723-Z,2,sí,no,FZS723Z_201537.png,no,no,no,2023
2023-10-12,20:21:33,sedan,LZZ-476-L,1,no,sí,LZZ476L_202133.png,no,no,no,2023
2023-10-12,20:42:27,sedan,FZA-483-H,1,no,sí,FZA483H_204227.png,no,no,no,2023
2023-10-12,21:01:18,sedan,HAF-901-Z,1,sí,no,HAF901Z_210118.png,no,no,no,2023
2023-10-12,21:12:01,moto,ZAZ-069,1,sí,sí,ZAZ069_211201.png,no,no,no,2023
2023-10-12,21:13:48,sedan,SAL-384-H,1,sí,sí,SAL384H_211348.png,no,no,no,2023
2023-10-12,21:14:34,sedan,ZZL-149-S,2,sí,no,ZZL149S_211434.png,no,no,no,2023
2023-10-12,21:21:12,camioneta,ZSZ-351-L,1,sí,no,ZSZ351L_212112.png,no,no,no,2023
2023-10-12,21:32:48,sedan,AHH-701-H,1,sí,no,AHH701H_213248.png,no,no,no,2023
2023-10-12,21:34:26,sedan,FAA-113-H,2,sí,no,FAA113H_213426.png,no,no,no,2023
2023-10-12,21:43:01,carga,ZL-6434-H,1,sí,no,ZL6434H_214301.png,no,no,no,2023
2023-10-12,21:44:56,moto,LSL-260,2,no,sí,LSL260_214456.png,no,no,no,2023
2023-10-12,21:50:24,moto,HHS-545,1,sí,no,HHS545_215024.png,no,no,no,2023
2023-10-12,21:51:53,moto,LSH-616,2,sí,no,LSH616_215153.png,no,no,no,2023
2023-10-12,21:53:09,moto,FZH-955,1,sí,no,FZH955_215309.png,no,no,no,2023
2023-10-12,21:57:07,camioneta,ZSZ-909-H,2,sí,sí,ZSZ909H_215707.png,no,no,no,2023
2023-10-12,22:10:38,camioneta,HAA-751-H,1,sí,no,HAA751H_221038.png,no,no,no,2023
2023-10-12,22:13:10,camioneta,LHL-141-S,1,sí,no,LHL141S_221310.png,no,no,no,2023
2023-10-13,06:04:29,sedan,SSH-067-S,1,sí,no,SSH067S_060429.png,no,no,no,2023
2023-10-13,06:21:07,sedan,HLH-394-S,2,sí,no,HLH394S_062107.png,no,no,no,2023
2023-10-13,06:27:00,camioneta,SHS-993-Z,2,sí,no,SHS993Z_062700.png,no,no,no,2023
2023-10-13,06:36:08,sedan,ZFS-765-H,1,sí,no,ZFS765H_063608.png,no,no,no,2023
2023-10-13,06:44:11,sedan,FFA-768-A,2,sí,no,FFA768A_064411.png,no,no,no,2023
2023-10-13,06:50:50,carga,ZA-8469-H,2,sí,no,ZA8469H_065050.png,no,no,no,2023
2023-10-13,07:09:52,moto,HZF-632,2,sí,no,HZF632_070952.png,no,no,no,2023
2023-10-13,07:37:51,moto,ZHF-073,1,sí,no,ZHF073_073751.png,no,no,no,2023
2023-10-13,07:42:06,carga,AL-6451-S,1,sí,no,AL6451S_074206.png,no,no,no,2023
2023-10-13,07:52:18,sedan,SHH-433-L,2,sí,no,SHH433L_075218.png,no,no,no,2023
2023-10-13,07:58:06,moto,FFL-547,1,sí,no,FFL547_075806.png,no,no,no,2023
2023-10-13,08:14:43,sedan,ZLL-530-Z,1,sí,no,ZLL530Z_081443.png,no,no,no,2023
2023-10-13,09:37:06,moto,HHH-732,1,no,sí,HHH732_093706.png,no,no,no,2023
2023-10-13,09:43:03,carga,AS-1960-S,1,sí,no,AS1960S_094303.png,no,no,no,2023
2023-10-13,10:03:14,moto,ASF-886,2,sí,no,ASF886_100314.png,no,no,no,2023
2023-10-13,12:00:53,sedan,LSS-411-S,2,sí,sí,LSS411S_120053.png,no,no,no,2023
2023-10-13,12:01:00,carga,HZ-7416-S,1,sí,sí,HZ7416S_120100.png,no,no,no,2023
2023-10-13,12:01:08,sedan,AFL-799-Z,2,sí,no,AFL799Z_120108.png,no,no,no,2023
2023-10-13,12:21:18,moto,FSL-474,2,sí,no,FSL474_122118.png,no,no,no,2023
2023-10-13,12:25:45,sedan,ASZ-967-S,2,sí,no,ASZ967S_122545.png,no,no,no,2023
2023-10-13,12:33:08,moto,AFL-644,2,sí,no,AFL644_123308.png,no,no,no,2023
2023-10-13,12:33:52,sedan,LAL-894-Z,1,sí,no,LAL894Z_123352.png,no,no,no,2023
2023-10-13,12:35:46,camioneta,FFF-905-F,2,sí,sí,FFF905F_123546.png,no,no,no,2023
2023-10-13,12:39:02,sedan,ZAA-793-A,2,sí,no,ZAA793A_123902.png,no,no,no,2023
2023-10-13,12:49:45,camioneta,ASH-498-H,1,sí,no,ASH498H_124945.png,no,no,no,2023
2023-10-13,13:04:00,moto,ZLL-661,1,sí,no,ZLL661_130400.png,no,no,no,2023
2023-10-13,13:17:51,moto,ZLL-576,1,no,sí,ZLL576_131751.png,no,no,no,2023
2023-10-13,13:22:42,moto,ALZ-528,2,sí,no,ALZ528_132242.png,no,no,no,2023
2023-10-13,13:24:51,moto,LLH-178,2,sí,no,LLH178_132451.png,no,no,no,2023
2023-10-13,13:26:50,moto,SLL-551,2,sí,no,SLL551_132650.png,no,no,no,2023
2023-10-13,13:32:59,moto,AHL-847,2,sí,no,AHL847_133259.png,no,no,no,2023
2023-10-13,13:38:42,moto,AHS-565,2,sí,sí,AHS565_133842.png,no,no,no,2023
2023-10-13,13:42:04,moto,AHF-858,1,sí,no,AHF858_134204.png,no,no,no,2023
2023-10-13,13:51:08,sedan,FAS-929-H,2,no,sí,FAS929H_135108.png,no,no,no,2023
2023-10-13,14:02:15,sedan,SLA-212-Z,2,sí,no,SLA212Z_140215.png,no,no,no,2023
2023-10-13,14:38:13,moto,LZH-889,1,sí,no,LZH889_143813.png,no,no,no,2023
2023-10-13,15:03:15,sedan,HHH-949-S,1,sí,sí,HHH949S_150315.png,no,no,no,2023
2023-10-13,15:17:02,moto,SLA-986,1,no,sí,SLA986_151702.png,no,no,no,2023
2023-10-13,15:22:49,sedan,ZAA-731-H,2,no,sí,ZAA731H_152249.png,no,no,no,2023
2023-10-13,16:31:41,sedan,HFS-190-L,1,sí,no,HFS190L_163141.png,no,no,no,2023
2023-10-13,16:41:27,carga,LZ-5840-H,1,sí,no,LZ5840H_164127.png,no,no,no,2023
2023-10-13,17:43:20,sedan,ZFZ-722-F,1,sí,no,ZFZ722F_174320.png,no,no,no,2023
2023-10-13,19:17:39,camioneta,HSH-407-A,2,sí,no,HSH407A_191739.png,no,no,no,2023
2023-10-13,20:23:47,camioneta,ASL-602-S,1,sí,no,ASL602S_202347.png,no,no,no,2023
2023-10-13,21:04:07,moto,AHS-788,1,sí,no,AHS788_210407.png,no,no,no,2023
2023-10-13,21:11:20,moto,SLS-357,2,sí,no,SLS357_211120.png,no,no,no,2023
2023-10-13,21:15:05,sedan,LZA-574-F,1,sí,no,LZA574F_211505.png,no,no,no,2023
2023-10-13,21:19:28,sedan,AZS-884-H,1,sí,no,AZS884H_211928.png,no,no,no,2023
2023-10-13,21:22:50,moto,AFL-428,2,sí,no,AFL428_212250.png,no,no,no,2023
2023-10-13,21:26:06,camioneta,SHZ-486-F,1,sí,no,SHZ486F_212606.png,no,no,no,2023
2023-10-13,21:40:05,moto,ZLL-661,1,no,sí,ZLL661_214005.png,no,no,no,2023
2023-10-13,21:40:19,sedan,HSZ-160-A,1,sí,no,HSZ160A_214019.png,no,no,no,2023
2023-10-13,21:48:44,sedan,HZH-983-A,1,sí,sí,HZH983A_214844.png,no,no,no,2023
2023-10-13,22:14:17,sedan,ZLA-778-L,1,sí,sí,ZLA778L_221417.png,no,no,no,2023
2023-10-13,22:15:37,camioneta,FAL-203-F,1,sí,no,FAL203F_221537.png,no,no,no,2023
2023-10-13,22:19:19,sedan,FLZ-022-Z,1,sí,sí,FLZ022Z_221919.png,no,no,no,2023
2023-10-13,22:21:40,moto,ZAH-201,2,sí,no,ZAH201_222140.png,no,no,no,2023
2023-10-13,22:22:09,sedan,LAL-894-Z,2,sí,no,LAL894Z_222209.png,no,no,no,2023
2023-10-13,22:25:02,moto,HSS-565,2,sí,no,HSS565_222502.png,no,no,no,2023
2023-10-14,06:04:08,moto,LZH-171,2,sí,no,LZH171_060408.png,no,no,no,2023
2023-10-14,06:06:01,sedan,FAF-995-L,2,sí,no,FAF995L_060601.png,no,no,no,2023
2023-10-14,06:06:29,carga,AL-2466-A,1,sí,sí,AL2466A_060629.png,no,no,no,2023
2023-10-14,06:21:10,moto,FAZ-114,2,sí,sí,FAZ114_062110.png,no,no,no,2023
2023-10-14,06:24:56,moto,HLS-260,1,sí,sí,HLS260_062456.png,no,no,no,2023
2023-10-14,06:27:45,camioneta,FFL-503-H,1,sí,no,FFL503H_062745.png,no,no,no,2023
2023-10-14,06:34:09,sedan,AHL-324-A,2,sí,no,AHL324A_063409.png,no,no,no,2023
2023-10-14,06:38:12,sedan,ZFS-765-H,2,sí,no,ZFS765H_063812.png,no,no,no,2023
2023-10-14,06:55:22,sedan,FZF-280-S,1,sí,no,FZF280S_065522.png,no,no,no,2023
2023-10-14,07:03:38,moto,SLH-750,2,sí,no,SLH750_070338.png,no,no,no,2023
2023-10-14,07:04:21,moto,LAZ-639,1,sí,no,LAZ639_070421.png,no,no,no,2023
2023-10-14,07:10:31,carga,SH-7545-H,2,sí,no,SH7545H_071031.png,no,no,no,2023
2023-10-14,07:17:50,camioneta,ZSL-063-Z,2,sí,no,ZSL063Z_071750.png,no,no,no,2023
2023-10-14,07:27:03,moto,AHA-747,2,sí,no,AHA747_072703.png,no,no,no,2023
2023-10-14,08:14:55,sedan,SLL-806-L,2,sí,no,SLL806L_081455.png,no,no,no,2023
2023-10-14,08:19:06,sedan,HLA-829-F,2,sí,no,HLA829F_081906.png,no,no,no,2023
2023-10-14,09:01:37,moto,FZH-814,2,sí,no,FZH814_090137.png,no,no,no,2023
2023-10-14,09:30:25,moto,SLF-408,1,sí,no,SLF408_093025.png,no,no,no,2023
2023-10-14,10:31:42,sedan,ZAH-459-H,1,sí,no,ZAH459H_103142.png,no,no,no,2023
2023-10-14,10:44:27,sedan,ZAA-793-A,1,sí,no,ZAA793A_104427.png,no,no,no,2023
2023-10-14,11:33:25,sedan,HHF-981-S,1,no,sí,HHF981S_113325.png,no,no,no,2023
2023-10-14,12:00:59,moto,FHL-294,1,sí,no,FHL294_120059.png,no,no,no,2023
2023-10-14,12:09:11,moto,SSL-616,2,sí,no,SSL616_120911.png,no,no,no,2023
2023-10-14,12:18:05,moto,FHL-474,1,sí,sí,FHL474_121805.png,no,no,no,2023
2023-10-14,12:22:27,sedan,ZHZ-802-H,2,no,sí,ZHZ802H_122227.png,no,no,no,2023
2023-10-14,12:31:42,sedan,HAA-654-A,2,sí,no,HAA654A_123142.png,no,no,no,2023
2023-10-14,12:32:03,moto,ZSL-174,1,sí,no,ZSL174_123203.png,no,no,no,2023
2023-10-14,12:32:33,sedan,HLA-829-F,2,sí,no,HLA829F_123233.png,no,no,no,2023
2023-10-14,12:45:03,sedan,ZZH-292-S,2,sí,no,ZZH292S_124503.png,no,no,no,2023
2023-10-14,12:46:10,moto,ZFZ-887,2,sí,no,ZFZ887_124610.png,no,no,no,2023
2023-10-14,12:47:28,moto,LSF-483,2,sí,no,LSF483_124728.png,no,no,no,2023
2023-10-14,12:59:11,camioneta,HSH-407-A,2,sí,no,HSH407A_125911.png,no,no,no,2023
2023-10-14,13:01:08,sedan,FZF-182-L,1,sí,no,FZF182L_130108.png,no,no,no,2023
2023-10-14,13:01:56,sedan,HFZ-756-L,1,sí,no,HFZ756L_130156.png,no,no,no,2023
2023-10-14,13:03:19,sedan,ASZ-724-Z,2,sí,no,ASZ724Z_130319.png,no,no,no,2023
2023-10-14,13:04:48,sedan,ASZ-967-S,1,sí,no,ASZ967S_130448.png,no,no,no,2023
2023-10-14,13:06:49,sedan,LHS-175-H,2,sí,sí,LHS175H_130649.png,no,no,no,2023
2023-10-14,13:20:15,sedan,ZZL-149-S,1,sí,no,ZZL149S_132015.png,no,no,no,2023
2023-10-14,13:23:10,moto,ALH-537,1,sí,no,ALH537_132310.png,no,no,no,2023
2023-10-14,13:24:20,moto,ZAA-460,2,sí,no,ZAA460_132420.png,no,no,no,2023
2023-10-14,13:42:30,sedan,AHH-701-H,2,sí,no,AHH701H_134230.png,no,no,no,2023
2023-10-14,13:44:39,sedan,AHH-701-H,2,no,sí,AHH701H_134439.png,no,no,no,2023
2023-10-14,13:45:40,moto,LAZ-639,1,sí,no,LAZ639_134540.png,no,no,no,2023
2023-10-14,13:48:47,sedan,FAL-394-Z,1,sí,no,FAL394Z_134847.png,no,no,no,2023
2023-10-14,14:00:32,sedan,ALZ-300-F,1,sí,no,ALZ300F_140032.png,no,no,no,2023
2023-10-14,14:12:13,moto,FAS-662,1,sí,no,FAS662_141213.png,no,no,no,2023
2023-10-16,06:17:22,sedan,FAA-004-H,1,sí,no,FAA004H_061722.png,no,no,no,2023
2023-10-16,06:24:14,camioneta,SSA-332-A,2,sí,no,SSA332A_062414.png,no,no,no,2023
2023-10-16,06:41:12,sedan,ALA-891-H,1,no,sí,ALA891H_064112.png,no,no,no,2023
2023-10-16,06:51:37,sedan,SAA-451-H,1,no,sí,SAA451H_065137.png,no,no,no,2023
2023-10-16,06:55:53,sedan,SZS-499-F,1,sí,no,SZS499F_065553.png,no,no,no,2023
2023-10-16,07:04:35,sedan,LLA-563-F,1,sí,no,LLA563F_070435.png,no,no,no,2023
2023-10-16,07:05:58,sedan,ZHA-953-L,1,sí,no,ZHA953L_070558.png,no,no,no,2023
2023-10-16,07:07:58,sedan,SFA-785-L,1,sí,no,SFA785L_070758.png,no,no,no,2023
2023-10-16,07:13:59,moto,HAZ-247,2,sí,no,HAZ247_071359.png,no,no,no,2023
2023-10-16,07:16:57,sedan,HLS-212-H,1,sí,sí,HLS212H_071657.png,no,no,no,2023
